timestamp,type,close,average20,average40,shares,amount
Wed Dec 01 2021 13:30,SELLZERO,3229,3292.852500000001,3294.184999999999,-1,3292.4999999999986
Wed Dec 01 2021 11:00,BUY,3257,3252.0649999999996,3284.0337499999996,0,35.499999999998636
Tue Nov 30 2021 15:15,SELLZERO,3240.3,3249.96,3275.4625,-1,3275.799999999999
Tue Nov 30 2021 14:45,BUY,3280.9,3252.4900000000002,3272.6712500000003,0,-5.100000000001273
Tue Nov 30 2021 13:15,BUYZERO,3285,3267.8325,3266.8962500000002,1,-3290.1000000000013
Mon Nov 29 2021 15:15,SELL,3298.2,3298.685,3279.9250000000006,0,8.099999999998545
Mon Nov 29 2021 14:45,BUYZERO,3302.95,3299.7574999999997,3282.9450000000006,1,-3294.8500000000013
Mon Nov 29 2021 14:30,SELL,3299,3300.4574999999995,3284.1450000000004,0,4.149999999998727
Mon Nov 29 2021 13:45,BUYZERO,3308.3,3302.2599999999998,3287.5862499999994,1,-3304.1500000000015
Mon Nov 29 2021 11:15,SELL,3310,3310.6700000000005,3302.9912500000005,0,5.849999999998545
Mon Nov 29 2021 10:00,BUYZERO,3313.25,3308.0225000000005,3303.4912500000005,1,-3307.4000000000015
Mon Nov 29 2021 09:45,SELL,3296.5,3307.7,3303.7287500000007,0,-10.900000000001455
Fri Nov 26 2021 15:15,BUYZERO,3334.6,3308.8875,3305.2,1,-3345.5000000000014
Fri Nov 26 2021 11:00,SELL,3350,3351.1925,3329.44625,0,4.499999999998636
Fri Nov 26 2021 10:15,BUYZERO,3361.55,3357.7200000000003,3333.30375,1,-3357.0500000000015
Tue Nov 23 2021 15:15,SELL,3434.85,3440.2525,3422.75125,0,77.79999999999836
Tue Nov 23 2021 14:45,BUYZERO,3441,3440.4850000000006,3424.8262499999996,1,-3363.2000000000016
Tue Nov 23 2021 14:30,SELL,3438,3440.315,3425.8524999999995,0,74.79999999999836
Tue Nov 23 2021 14:00,BUYZERO,3443,3440.3274999999994,3427.9800000000005,1,-3368.2000000000016
Tue Nov 23 2021 13:00,SELL,3438.05,3440.6349999999998,3432.3625,0,69.84999999999854
Tue Nov 23 2021 11:45,BUYZERO,3443.1,3440.16,3437.2162500000004,1,-3373.2500000000014
Tue Nov 23 2021 11:30,SELL,3435,3439.81,3437.9137500000006,0,61.749999999998636
Tue Nov 23 2021 10:45,SELLZERO,3423.85,3437.5474999999997,3438.5387500000006,-1,3485.5999999999985
Mon Nov 22 2021 15:15,BUY,3444.2,3431.625,3435.9762500000006,0,41.39999999999873
Mon Nov 22 2021 12:30,BUYZERO,3482.9,3441.0275,3440.3424999999997,1,-3441.5000000000014
Thu Nov 18 2021 11:30,SELL,3536.9,3538.5824999999995,3505.1600000000008,0,95.39999999999873
Thu Nov 18 2021 11:15,BUYZERO,3543,3540.5999999999995,3507.6349999999998,1,-3447.6000000000013
Thu Nov 18 2021 10:45,SELL,3539.7,3543.9149999999995,3512.9625000000005,0,92.09999999999854
Thu Nov 18 2021 10:15,BUYZERO,3545.6,3544.4700000000003,3517.7450000000003,1,-3453.5000000000014
Thu Nov 18 2021 10:00,SELL,3543,3544.21,3520.0275,0,89.49999999999864
Thu Nov 18 2021 09:45,BUYZERO,3554.05,3544.2200000000003,3522.4587500000002,1,-3464.5500000000015
Tue Nov 16 2021 14:45,SELL,3606.05,3606.5950000000003,3585.63125,0,141.49999999999864
Tue Nov 16 2021 14:30,BUYZERO,3612.15,3607.2049999999995,3587.2887500000006,1,-3470.6500000000015
Tue Nov 16 2021 12:30,SELL,3619.35,3621.755,3605.3700000000003,0,148.69999999999845
Tue Nov 16 2021 10:00,BUYZERO,3620.95,3618.94,3612.55875,1,-3472.2500000000014
Tue Nov 16 2021 09:45,SELL,3611.6,3619.2175,3612.906250000001,0,139.34999999999854
Mon Nov 15 2021 14:45,SELLZERO,3605,3613.535,3613.9600000000005,-1,3744.3499999999985
Mon Nov 15 2021 11:15,BUY,3600.15,3594.6549999999997,3606.797499999999,0,144.19999999999845
Fri Nov 12 2021 14:45,BUYZERO,3642.15,3607.2,3605.7337499999994,1,-3497.9500000000016
Fri Nov 12 2021 12:30,SELL,3622,3628.5175000000004,3611.5862500000003,0,124.04999999999836
Fri Nov 12 2021 11:45,BUYZERO,3633.3,3631.6424999999995,3613.1325000000006,1,-3509.250000000002
Thu Nov 11 2021 10:15,SELL,3732.85,3746.8775,3706.25125,0,223.5999999999981
Thu Nov 11 2021 09:45,BUYZERO,3748.2,3746.815,3711.6637500000006,1,-3524.6000000000017
Wed Nov 10 2021 14:30,SELL,3752.1,3752.6225000000004,3731.3737499999997,0,227.49999999999818
Wed Nov 10 2021 14:15,BUYZERO,3760,3753.1275,3734.5412499999998,1,-3532.500000000002
Wed Nov 10 2021 13:45,SELL,3753.25,3753.4399999999996,3739.2024999999994,0,220.74999999999818
Wed Nov 10 2021 13:30,BUYZERO,3755.15,3753.1549999999997,3741.62,1,-3534.400000000002
Wed Nov 10 2021 13:15,SELL,3750.05,3753.212499999999,3743.6687499999994,0,215.64999999999827
Wed Nov 10 2021 12:30,BUYZERO,3756.55,3753.6725000000006,3748.302499999999,1,-3540.900000000002
Wed Nov 10 2021 11:00,SELL,3756.05,3757.4425,3752.1287500000008,0,215.14999999999827
Wed Nov 10 2021 10:45,BUYZERO,3773.15,3758.3674999999994,3753.05,1,-3558.000000000002
Tue Nov 09 2021 09:15,SELL,3803,3815.8824999999997,3794.031250000001,0,244.99999999999818
Mon Nov 08 2021 12:30,SELLZERO,3782.7,3798.54,3800.343749999999,-1,4027.699999999998
Wed Nov 03 2021 12:15,BUY,3727.4,3721.6699999999996,3748.2374999999993,0,300.2999999999979
Tue Nov 02 2021 14:45,BUYZERO,3751.75,3737.3050000000003,3735.18625,1,-3451.450000000002
Tue Nov 02 2021 14:00,SELL,3738.6,3743.1975000000007,3733.7750000000005,0,287.1499999999978
Tue Nov 02 2021 13:30,BUYZERO,3749.45,3745.5199999999995,3733.5950000000003,1,-3462.300000000002
Tue Nov 02 2021 12:45,SELL,3743.55,3745.78,3732.4300000000003,0,281.2499999999982
Tue Nov 02 2021 12:30,BUYZERO,3750,3746.21,3732.155,1,-3468.750000000002
Tue Nov 02 2021 09:45,SELL,3752.3,3756.8849999999998,3747.095,0,283.54999999999836
Mon Nov 01 2021 13:30,SELLZERO,3724.5,3747.075,3747.0862499999994,-1,4008.0499999999984
Mon Nov 01 2021 09:45,BUY,3710.95,3709.8524999999995,3731.905,0,297.09999999999854
Mon Nov 01 2021 09:30,SELLZERO,3692.75,3708.4900000000002,3730.4800000000005,-1,3989.8499999999985
Fri Oct 29 2021 15:15,BUY,3707.25,3706.625,3728.287500000001,0,282.59999999999854
Fri Oct 29 2021 15:00,SELLZERO,3703.45,3705.5975,3727.12375,-1,3986.0499999999984
Fri Oct 29 2021 14:45,BUY,3710.6,3704.9025,3725.9887500000004,0,275.44999999999845
Fri Oct 29 2021 14:30,SELLZERO,3699.85,3703.755,3724.3687500000005,-1,3975.2999999999984
Fri Oct 29 2021 14:15,BUY,3711.65,3703.3125,3723.0475000000006,0,263.6499999999983
Fri Oct 29 2021 11:45,BUYZERO,3736.65,3716.15,3714.5024999999996,1,-3473.000000000002
Fri Oct 29 2021 10:15,SELL,3720,3725.7799999999997,3716.2024999999994,0,246.99999999999818
Fri Oct 29 2021 10:00,BUYZERO,3728.6,3727.0375,3716.3174999999997,1,-3481.6000000000017
Fri Oct 29 2021 09:45,SELL,3714.5,3727.2325000000005,3716.0674999999997,0,232.89999999999827
Thu Oct 28 2021 14:15,BUYZERO,3725,3723.5600000000004,3715.0862499999994,1,-3492.1000000000017
Wed Oct 27 2021 12:30,SELL,3790.65,3795.6925,3767.006250000001,0,298.54999999999836
Wed Oct 27 2021 11:45,BUYZERO,3800,3796.9424999999997,3773.8,1,-3501.4500000000016
Wed Oct 27 2021 10:45,SELL,3792.7,3796.21,3783.2687500000006,0,291.2499999999982
Wed Oct 27 2021 09:15,BUYZERO,3799.8,3795.3799999999997,3789.8424999999997,1,-3508.550000000002
Tue Oct 26 2021 15:15,SELL,3791.75,3794.4924999999994,3790.6799999999994,0,283.199999999998
Tue Oct 26 2021 14:45,BUYZERO,3797.95,3794.4674999999997,3792.46875,1,-3514.750000000002
Tue Oct 26 2021 14:15,SELL,3794,3794.4300000000003,3793.95,0,279.2499999999982
Tue Oct 26 2021 13:00,SELLZERO,3789.15,3795.019999999999,3795.9812500000007,-1,4068.3999999999983
Tue Oct 26 2021 10:00,BUY,3787.5,3787.4300000000003,3790.8224999999998,0,280.8999999999983
Tue Oct 26 2021 09:45,SELLZERO,3783.2,3786.6925,3790.5800000000004,-1,4064.099999999998
Mon Oct 25 2021 14:00,BUY,3776.65,3776.022499999999,3784.847499999999,0,287.449999999998
Mon Oct 25 2021 12:45,SELLZERO,3773.3,3774.835,3782.7637500000005,-1,4060.749999999998
Mon Oct 25 2021 11:45,BUY,3787.85,3773.935,3781.0487500000004,0,272.8999999999983
Mon Oct 25 2021 10:00,SELLZERO,3758.1,3777.2675000000004,3778.9662500000004,-1,4030.999999999998
Mon Oct 25 2021 09:30,BUY,3781,3777.0700000000006,3777.0512500000004,0,249.99999999999818
Mon Oct 25 2021 09:15,BUYZERO,3795.1,3778.175,3777.2000000000007,1,-3545.1000000000017
Fri Oct 22 2021 10:30,SELL,3868,3876.7525,3827.4637500000003,0,322.8999999999983
Fri Oct 22 2021 10:00,BUYZERO,3884.4,3877.975,3832.5199999999995,1,-3561.500000000002
Fri Oct 22 2021 09:15,SELL,3870.3,3880.9325,3840.258750000001,0,308.79999999999836
Thu Oct 21 2021 13:30,SELLZERO,3789.95,3842.85,3842.975,-1,4098.749999999998
Thu Oct 21 2021 12:45,BUY,3836.85,3836.590000000001,3846.165,0,261.8999999999983
Thu Oct 21 2021 12:15,SELLZERO,3830.5,3832.1349999999998,3850.202500000001,-1,4092.3999999999983
Thu Oct 21 2021 12:00,BUY,3836,3830.0474999999997,3851.577500000001,0,256.3999999999983
Wed Oct 20 2021 14:30,SELLZERO,3832,3837.2324999999996,3838.59,-1,4088.3999999999983
Wed Oct 20 2021 13:45,BUY,3840,3837.5049999999997,3836.127500000001,0,248.39999999999827
Wed Oct 20 2021 13:30,BUYZERO,3847.55,3838.3574999999996,3835.24625,1,-3599.150000000002
Tue Oct 19 2021 11:15,SELL,3913.3,3914.0200000000004,3886.1612499999987,0,314.1499999999983
Tue Oct 19 2021 10:45,BUYZERO,3917.65,3917.5724999999998,3890.082499999999,1,-3603.500000000002
Tue Oct 19 2021 10:15,SELL,3921,3921.0275,3894.588749999999,0,317.4999999999982
Tue Oct 19 2021 09:30,BUYZERO,3930.2,3920.6025,3899.7012500000005,1,-3612.7000000000016
Mon Oct 18 2021 15:15,SELL,3915,3921.4075,3903.033750000001,0,302.29999999999836
Mon Oct 18 2021 12:45,BUYZERO,3915.5,3914.6399999999994,3913.3224999999998,1,-3613.2000000000016
Mon Oct 18 2021 12:30,SELL,3910,3914.4749999999995,3914.2475,0,296.79999999999836
Mon Oct 18 2021 12:15,SELLZERO,3913,3914.415,3915.1500000000005,-1,4209.799999999998
Mon Oct 18 2021 11:30,BUY,3913.25,3912.9925000000003,3917.0099999999998,0,296.54999999999836
Mon Oct 18 2021 09:30,BUYZERO,3933.25,3921.16,3919.9299999999994,1,-3636.7000000000016
Thu Oct 14 2021 10:15,SELL,3976.1,3980.7200000000003,3953.621250000001,0,339.3999999999983
Thu Oct 14 2021 09:45,BUYZERO,3987,3981.7825000000003,3957.298750000001,1,-3647.6000000000017
Wed Oct 13 2021 15:15,SELL,3967.65,3983.872499999999,3962.7687500000006,0,320.04999999999836
Wed Oct 13 2021 13:30,BUYZERO,3984,3982.1799999999994,3972.7762500000003,1,-3663.9500000000016
Wed Oct 13 2021 13:15,SELL,3979.9,3981.5149999999985,3974.1137499999995,0,315.94999999999845
Wed Oct 13 2021 12:15,BUYZERO,3980.25,3977.8049999999994,3976.828749999999,1,-3664.3000000000015
Wed Oct 13 2021 09:30,SELL,3981.8,3989.065,3986.0149999999985,0,317.49999999999864
Wed Oct 13 2021 09:15,BUYZERO,3990.1,3989.9200000000005,3986.2624999999994,1,-3672.6000000000013
Tue Oct 12 2021 15:15,SELL,3978.75,3990.355000000001,3986.238749999999,0,306.1499999999987
Tue Oct 12 2021 12:30,SELLZERO,3923.2,3979.1949999999997,3979.2612500000005,-1,4229.3499999999985
Tue Oct 12 2021 11:15,BUY,3969.9,3963.2574999999997,3974.961250000001,0,259.44999999999845
Tue Oct 12 2021 09:15,SELLZERO,3925,3957.9725,3973.6225,-1,4184.449999999999
Fri Oct 08 2021 12:00,BUY,3835,3831.435,3848.6299999999997,0,349.4499999999989
Thu Oct 07 2021 15:00,SELLZERO,3825.7,3835.6475,3839.6475,-1,4175.149999999999
Thu Oct 07 2021 14:15,BUY,3840.85,3837.5625,3837.1875,0,334.2999999999988
Thu Oct 07 2021 14:00,BUYZERO,3841.45,3838.185,3836.6225000000004,1,-3507.150000000001
Thu Oct 07 2021 12:45,SELL,3839,3841.0025,3835.6387500000005,0,331.849999999999
Thu Oct 07 2021 12:15,BUYZERO,3842.5,3840.8224999999998,3834.7612500000005,1,-3510.650000000001
Thu Oct 07 2021 12:00,SELL,3840.6,3840.8450000000003,3834.3325000000004,0,329.9499999999989
Thu Oct 07 2021 11:45,BUYZERO,3844.6,3840.625,3833.9762500000006,1,-3514.650000000001
Thu Oct 07 2021 09:45,SELL,3838.35,3844.425,3840.5387500000006,0,323.6999999999989
Wed Oct 06 2021 15:00,SELLZERO,3772.6,3836.4849999999997,3837.9175000000005,-1,4096.299999999999
Wed Oct 06 2021 13:00,BUY,3826.5,3815.9775,3828.301249999999,0,269.7999999999993
Wed Oct 06 2021 09:30,BUYZERO,3871,3830.7799999999997,3829.9900000000002,1,-3601.2000000000007
Tue Oct 05 2021 12:00,SELL,3857.25,3862.325,3836.398750000001,0,256.0499999999993
Tue Oct 05 2021 09:45,BUYZERO,3859.35,3857.567500000001,3851.433750000001,1,-3603.3000000000006
Tue Oct 05 2021 09:30,SELL,3853.45,3857.357500000001,3853.03125,0,250.14999999999918
Mon Oct 04 2021 14:45,SELLZERO,3827.2,3851.2024999999994,3852.7525000000023,-1,4077.349999999999
Mon Oct 04 2021 12:30,BUY,3837,3836.5549999999994,3849.101250000001,0,240.349999999999
Mon Oct 04 2021 12:15,SELLZERO,3832.05,3835.7200000000003,3848.1975000000007,-1,4072.399999999999
Mon Oct 04 2021 12:00,BUY,3842,3835.2700000000004,3847.4725000000008,0,230.39999999999918
Fri Oct 01 2021 15:15,BUYZERO,3852.6,3847.6450000000004,3846.44625,1,-3622.2000000000007
Fri Oct 01 2021 13:45,SELL,3846.4,3854.8274999999994,3845.69125,0,224.19999999999936
Fri Oct 01 2021 10:00,SELLZERO,3819,3840.3275000000003,3844.734999999999,-1,4043.1999999999994
Fri Oct 01 2021 09:15,BUY,3866.55,3837.9900000000002,3845.547499999999,0,176.64999999999918
Thu Sep 30 2021 15:15,SELLZERO,3832.65,3836.8725,3845.614999999999,-1,4009.2999999999993
Thu Sep 30 2021 12:15,BUY,3834.5,3831.3550000000005,3837.777500000001,0,174.79999999999927
Thu Sep 30 2021 10:00,BUYZERO,3867,3836.875,3836.5150000000003,1,-3692.2000000000007
Wed Sep 29 2021 13:00,SELL,3877,3878.8324999999995,3854.9524999999994,0,184.79999999999927
Wed Sep 29 2021 10:15,BUYZERO,3887.95,3885.547499999999,3866.5812500000006,1,-3703.1500000000005
Wed Sep 29 2021 10:00,SELL,3879,3884.347499999999,3867.9162500000007,0,175.84999999999945
Tue Sep 28 2021 15:15,BUYZERO,3899.55,3878.22,3873.1312499999995,1,-3723.7000000000007
Tue Sep 28 2021 13:00,SELL,3886.8,3887.2225,3885.4524999999994,0,163.09999999999945
Tue Sep 28 2021 12:45,BUYZERO,3892.8,3888.027500000001,3886.382499999999,1,-3729.7000000000007
Tue Sep 28 2021 11:00,SELL,3891.1,3896.4125,3889.6712499999994,0,161.39999999999918
Tue Sep 28 2021 10:30,BUYZERO,3901,3899.720000000001,3889.093749999999,1,-3739.600000000001
Tue Sep 28 2021 10:15,SELL,3883.6,3898.9225000000006,3888.57125,0,143.9999999999991
Tue Sep 28 2021 10:00,BUYZERO,3917.8,3899.5250000000005,3889.14375,1,-3773.800000000001
Mon Sep 27 2021 14:30,SELL,3895.9,3904.44,3895.4112499999997,0,122.099999999999
Mon Sep 27 2021 14:00,BUYZERO,3913.85,3905.6675000000005,3896.847499999999,1,-3791.750000000001
Mon Sep 27 2021 13:15,SELL,3901,3908.0600000000004,3899.1999999999994,0,109.24999999999909
Mon Sep 27 2021 13:00,BUYZERO,3908,3907.9100000000008,3899.79375,1,-3798.750000000001
Mon Sep 27 2021 12:30,SELL,3904.5,3907.1425000000004,3901.1825,0,105.74999999999909
Mon Sep 27 2021 11:00,SELLZERO,3860.85,3896.9175000000005,3898.6449999999995,-1,3966.599999999999
Fri Sep 24 2021 12:15,BUY,3830.55,3824.4000000000005,3860.6587499999996,0,136.04999999999882
Fri Sep 24 2021 11:15,SELLZERO,3804.55,3817.8675000000003,3851.434999999999,-1,3940.599999999999
Fri Sep 24 2021 10:30,BUY,3823.5,3811.1775000000002,3845.1337499999995,0,117.099999999999
Fri Sep 24 2021 09:15,SELLZERO,3812.05,3814.5175000000004,3833.2637499999996,-1,3929.149999999999
Tue Sep 21 2021 10:30,BUY,3722.75,3717.125,3733.1750000000006,0,206.39999999999918
Tue Sep 21 2021 10:00,SELLZERO,3711.4,3715.8625,3731.4287500000005,-1,3917.7999999999993
Tue Sep 21 2021 09:45,BUY,3736.3,3716.3224999999998,3731.073750000001,0,181.4999999999991
Mon Sep 20 2021 14:00,BUYZERO,3786.55,3738.3850000000007,3735.96875,1,-3605.050000000001
Mon Sep 20 2021 10:00,SELL,3781,3786.1175000000003,3755.6062499999994,0,175.9499999999989
Fri Sep 17 2021 15:15,BUYZERO,3832,3784.675,3761.5299999999997,1,-3656.050000000001
Fri Sep 17 2021 10:15,SELL,3843,3845.4849999999997,3815.0800000000004,0,186.9499999999989
Thu Sep 16 2021 12:30,SELLZERO,3815,3828.7074999999995,3828.93375,-1,4001.949999999999
Thu Sep 16 2021 12:00,BUY,3826.7,3823.7249999999995,3831.47125,0,175.2499999999991
Thu Sep 16 2021 11:45,SELLZERO,3816.85,3821.505,3833.2200000000003,-1,3992.099999999999
Thu Sep 16 2021 10:45,BUY,3817.4,3817.3549999999996,3831.74125,0,174.6999999999989
Thu Sep 16 2021 09:15,SELLZERO,3800.85,3817.1,3828.8625,-1,3975.549999999999
Wed Sep 15 2021 11:45,BUY,3790.15,3790.024999999999,3803.3187499999995,0,185.39999999999873
Wed Sep 15 2021 11:00,SELLZERO,3781.2,3784.495,3801.249999999999,-1,3966.5999999999985
Wed Sep 15 2021 10:30,BUY,3785,3781.7525,3799.4262499999995,0,181.59999999999854
Wed Sep 15 2021 09:30,SELLZERO,3775,3783.475,3796.3925000000004,-1,3956.5999999999985
Tue Sep 14 2021 11:45,BUY,3763.75,3757.4425,3769.5975000000008,0,192.84999999999854
Tue Sep 14 2021 11:30,SELLZERO,3749.5,3755.5375,3768.8575000000005,-1,3942.3499999999985
Tue Sep 14 2021 10:30,BUY,3750,3749.122499999999,3766.309999999999,0,192.34999999999854
Tue Sep 14 2021 10:15,SELLZERO,3746.85,3748.7375,3765.3562499999994,-1,3939.1999999999985
Mon Sep 13 2021 09:45,BUY,3707.6,3695.7925000000005,3716.7337499999994,0,231.59999999999854
Thu Sep 09 2021 12:00,BUYZERO,3711,3701.5524999999993,3699.837499999999,1,-3479.4000000000015
Tue Sep 07 2021 10:45,SELL,3768.75,3769.4725,3751.4075,0,289.34999999999854
Tue Sep 07 2021 10:30,BUYZERO,3778.35,3770.8199999999997,3752.71625,1,-3489.0000000000014
Mon Sep 06 2021 14:45,SELL,3775,3776.5950000000003,3764.937499999999,0,285.99999999999864
Mon Sep 06 2021 14:15,BUYZERO,3779.6,3777.195000000001,3766.7599999999998,1,-3493.6000000000013
Mon Sep 06 2021 14:00,SELL,3775,3777.482500000001,3767.6575,0,281.3999999999987
Mon Sep 06 2021 13:45,BUYZERO,3779.2,3777.940000000001,3768.530000000001,1,-3497.800000000001
Fri Sep 03 2021 15:15,SELL,3764.25,3794.8524999999995,3786.1674999999996,0,266.4499999999989
Fri Sep 03 2021 13:00,SELLZERO,3768.2,3784.16,3784.345,-1,4034.6499999999987
Fri Sep 03 2021 11:30,BUY,3777,3775.934999999999,3782.0737500000005,0,257.6499999999987
Fri Sep 03 2021 09:45,SELLZERO,3775.1,3775.452500000001,3784.0225,-1,4032.7499999999986
Thu Sep 02 2021 11:15,BUY,3730,3729.4900000000007,3752.0412499999998,0,302.74999999999864
Wed Sep 01 2021 13:30,BUYZERO,3755.4,3742.399999999999,3742.39375,1,-3452.6500000000015
Tue Aug 31 2021 15:15,SELL,3727.85,3771.255,3755.4487499999996,0,275.19999999999845
